,Comment,Label
1983,"Phim dựa vào phần hoạt hình Flashpoint thì hay, đỉnh vc",positive
1984,"đây là một phim hay, mà ko hiểu sao doanh thu thấp vậy",positive
1985,"Mới xem hôm qua và cảm thấy xứng đáng với thời gian và tiền bạc CGI cũng không bị tệ như mn tranh luận, gần như những đoạn tệ mình thấy chỉ xuất hiện khoảng vài giây trên phim. Diễn xuất của Miller chắc chắn là điểm sáng nhất của phim khi đoạn hài thì cực hài mà đoạn cảm xúc cũng giúp mình cảm nhận được rất rõ.",positive
1986,Phim này đặt tên là Batman and SuperGirl cũng đc 😊,neutral
1987,dáng chạy của barry có đầu phim đoạn gặp BatBen là đuồi thật chứ còn lại đều vẫn bt. Dáng chạy là dáng trượt tuyến giúp tăng tốc độ hơn so với bt,neutral
1988,"Sau 1 hành trình huỷ diệt thế giới flash nhận ra được hậu quả của việt thay đổi quá khứ và anh fix mọi chuyện bằng cách tác động lên quá khứ lần 2 khi di chuyển mấy lon cà, vậy là fix dữ chưa :v",neutral
1989,"Phim khá đỉnh, chỉ có kết hơi hụt hơi 1 chút!",positive
1990,👉 Phim cảm động về cuộc đời The Flash lắm 👍  👉 Chỉ vì muốn cứu mẹ mà Barry Allen gây nên sai lầm lớn 😥,positive
1991,k biết sao nhưng t thấy mỗi kỷ sảo của flash là tệ còn của barry vũ trụ kia thì đẹp nhưng bộ suit hơi củ chuối:) kiểu theo t thấy đi xem flash nhưng chỉ xem batman combat phê vl vs lại *super girl xinh vãi:3,neutral
1992,"Hy vọng vũ trục DC phát triển một cách ổn định, không cần đột phá để rồi nát như cám.",positive
1993,"Diễn xuất ezra 10/10. Âm thanh thì mỗi ng một quan điểm ( mình xem ở rap dolby nên thấy đã cái nư). Cốt truyện vừa đủ k cần đòi hỏi nhiều. Cameo siêu nhiều ở đoạn cao trào (thứ mà cho thêm thì cũng k thấy đủ :&gt;&gt;) Thích cái cách Flash chấp nhận số phận và truyền đạt thông điệp ở cuối phim, xem cảm động phết no cap. Đáng để bỏ tiền đi xem.",positive
1994,"Thực sự thì cái cảm giác chạy khi thời gian ngưng đọng, nó cũng buồn tẻ lắm chứ nhỉ haha. Vì cơ bản nó cũng là 1 động tác chạy bộ từ chỗ này sang chỗ khác chỉ là khung thời gian của mình trôi chậm hơn người khác gấp nhiều lần nên mình chạy nhanh hơn họ gấp nhiều lần, phải không nhỉ? 🤣 cmt vui thôi",neutral
1995,"Phần phim quá đỉnh, cứu rỗi cả cái DCEU!!!",positive
1996,"phim hay, cgi chưa hoàn thiện, nội dung hay có chiều sâu",positive
1997,Ngoài CGI tệ xem tức cả mắt ra thì nội dung phim khá là ổn. Phim siêu anh hùng hay nhất năm hay !!,positive
1998,good!,positive
1999,"Phim đúng phí phạm mà tiềm năng của nó có,mà well đây là phim cuối dceu r 😂 tống cho nó đi nhanh",negative
2000,Này phim batman của keaton chứ k xem title là k biết phim tên fl 😂,neutral
2002,mong là AD ra một clip về phim  ;Mars need mom  ; . Một bộ phim khá hay,neutral
2003,Đợi team phân tích Flash 😊,neutral
2004,"Điều duy nhất khiến t thấy tụt mood khi coi fim này đó là CGI, ko khác gì coi Game Play trên PC hiện h hay trên PlayStation v",negative
2005,Biết là cgi theo cố ý của đạo diễn như g nhìn vẫn hơi đù =))),negative
2006,Theo mình đoán fan DC đều là fan Marvel đúng ko nhỉ và ngược lại. Chỉ là Marvel làm tốt hơn DC thôi cả 2 hãng điều quá xuất sắc,neutral
2007,Đồ họa hài hài. Nhưng nội dung hay quá vs dễ xem,positive
2008,tại sao batman ko phải Thomas Wayne :((,negative
2009,Xin Phephim giải thích Dark Flash 😂 xem mấy đoạn gặp Dark Flash k hiểu lắm 😢,neutral
2010,"Nội dung ổn, diễn suât tốt nhưng CGI thì chê thậm tệ, ông nào khen đc cái CGI này thì công nhận tiêu chuẩn của ông ấy nhẹ thật, nó còn tệ hơn cả quả CGI Thỏ thành meme rồi.",negative
2011,"Ban đầu, Warner Bros muốn đua thiệt lẹ với bên MCU, nên yêu cầu DCEU thúc đẩy vũ trụ siêu anh hùng DC thiệt lẹ, dẫn tới nhiều dự án phim quá tệ, điển hình là Batman vs Superman, nội dung quá rối, và Justice League cũng siêu tệ. Nguyên nhân là vì WB muốn DCEU muốn tập hợp nhóm Justice League thiệt lẹ, như MCU tập hợp nhóm Avengers, nhưng MCU thành công hơn là vì bên đó đã xây dựng câu chuyện riêng cho từng nhân vật, rồi mới tập hợp họ lại. Bây giờ, có lẽ DCEU và WB đã hiểu ra nên bắt đầu quay lại làm phim riêng và tập trung cho từng nhân vật hơn, nên phần The FLash này mình công nhận nó thực sự là tuyệt vời. Trong giai đoạn MCU bão hòa, thì bây giờ quay sang coi và ủng hộ nhà DCEU cũng không phải sự lựa chọn tệ !!!",neutral
2012,T đang đợi flash trên season gặp flash trên rạp,neutral
2013,"cùng ý kiến với phê phim, CGI The Flash thật sự coi ko đã mắt, chỉ hấp dẫn khúc Batman combat, còn lại từ dáng chạy đến các hiệu ứng của Speed Force nó cứ như kỹ xão thời xưa, cốt truyện ổn nhưng với mình là chưa đủ vì thực sự khúc giải quyết phản diện chính của phim ở khúc cuối là chưa đủ",negative
2014,"Dù flop hay không là 1 fan DC tự hào ra khỏi hang vì phim hay tuy CGI như qq và tuy drama nhưng ezra diễn tốt và hợp vs vai, ai kh ra chứ tui ra hang trc",positive
2015,phim hay,positive
2016,Tao thấy GCI chả bị gì cả. Chỉ có mấy thằng coi game nhiều quá xong h nhìn cái quần đùi nào cũng thấy xấu. Bữa đó tạo đi coi tao chấm film 10/10. Hay hết từ đầu đến chân không chê vào đâu được,positive
2017,"Khá đáng tiếc, những bộ phim như black adam hay the flash xứng đáng có doanh thu cao hơn",positive
2018,Mình rất thích các cảnh chiến đấu của batman trong phim. Thích xem batman đánh nhau với meta human và alien hơn là đám tội phạm người thường như trong The batman mặc dù the batman cũng hay. Nếu đúng là ông đạo diễn này đạo diễn The Brave and the bold thì mình rất mong chờ vào bộ phim batman có những màn hành độnh chất lượng nhất thay vì nó thực quá giống kiểu the batman hay the dark knight,positive
2019,Nó là RÁC Vậy thôi,negative
2020,đợi mãi ^.^,neutral
2021,"Kịch bản ok nha,kĩ ảo thấy được chắc do mình dễ tính,mỗi tội đoạn super girl combat chán vcl,làm mình xem về phải lục lại mos xem cho đỡ tức",neutral
2022,Là 1 người học ngành ĐH liên quan đến Tự Nhiên-Khoa học. Mình muốn nhấn mạnh 1 chi tiết rất ưng ý ở cảnh Flash cứu những đứa trẻ. Đó là Flash KO BAO GIỜ bế những đứa trẻ trực tiếp vì như vậy chúng sẽ ma sát và bốc cháy.,neutral
2023,Mình đã đến rạp để chiêm ngưỡng những giá trị cốt lõi mà Snyder đã để lại. Chẳng hạn như Ben.,negative
2024,"Mình thấy có 1 hạt sạn lớn mà kb mọi người có để ý k. Nếu đã vũ trụ của Flash khi di chuyển giữa các thực tại mà thay đổi quá khứ, không có nghĩa là thay đổi tương lai, mà nó chỉ thay đổi chính thực tại đó. Có nghĩa dù Flash có muốn thay đổi thì thực tại của Flash vẫn thế. Còn khi a thay đổi chính thực tại của Flash đang sống. Thì chính thực tại đó sẽ rẽ nhánh sang thực tại mới. Còn nếu ngược lại thì Điều này gây ra nghịch lý ông nội. Nghĩa là nếu Flash thay đổi quá khứ có thể thay đổi được tương lai thì chính flash đó sẽ biến mất",negative
2025,Ra rạp đi chứ,neutral
2026,"nội dung thì thấy khá là bình thường thôi, ổn với 1 phim SAH chứ cũng chả thấy tới nỗi cao siêu gì như nhiều ng nói :))  diễn xuất thì Erza Miller đỉnh, đáng lẽ tập trung nghiệp diễn thay vì đi đấm người thì có khi h cũng được đề cử Oscar :v  cả 2 Batman (Affleck với Keaton) thấy đều chất, đặc biệt là mấy cảnh hành động. Có điều đoạn cameo của Wonder Woman đầu phim tự nhiên lại làm Batfleck đụt tới lạ, coi cấn vl :))  CGI thì nhiều người cũng phân tích rồi, riêng mình vốn không phải quá sắc sảo để mà đánh giá nhưng vẫn thấy nhiều phần CGI ối dồi ôi vãi :v  mà tới h không hiểu cái after credit (phim này có đúng 1 cái thôi) mục đích để làm gì, thấy có cũng như không :v",neutral
2027,Mình thấy đa vũ trụ đang mở ra cơ hội rất tốt cho các diễn viên. Vì họ có thể đc cast lại trong vai khác ở 1 vũ trụ khác,positive
2028,"Khúc cuối có màn Cameo của Superman Cage mà cái CGI tếu quá không thể nào đỡ được, tính ra xem snyder cut còn CGI còn đỡ hơn, đc cái mỗi cốt truyện tạm gọi là chấp nhận đc.",negative
2029,Ny mình xem phim này khen hay dù chả xem phim siêu anh hùng bao giờ 🤣🤣,positive
2030,"phim đúng nghĩa SAH DC. rất hay dù giải thích cái vấn đề dài nhưng hợp lí, trải nghiệm đã mắt đã tai",positive
2031,"Rất cgi, coi phim cứ như chơi game unreal engine =))",negative
2032,vẫn chưa đạt kỳ vọng lắm,neutral
2033,"Mình chỉ cần tính giải trí, phim đã làm được. 10đ",neutral
2034,"Flash là nhân vật t cực kỳ thích, thích nhất trong DC, tính cả Marvel thì chỉ sau Cap. Hồi sinh viên do xem bản Tv seri nên thích, có thể thế nên kỳ vọng về phim t cao hơn. T đánh giá kg cao phim lắm. với 1 fan Flash t khá thất vọng về CGI, đặc biệt lúc du hành, thà cứ như bản truyền hình nhìn cứ chạy còn hình ảnh lướt xung quanh, đây trông như Barry bị dính vào vùng cát lún không chạy được nữa. nhìn chán lắm ý",negative
2035,"Phim chắc tầm 7/10 gì đó, vì lỗi CGI và vẫn còn lỗ hổng logic này nọ nhưng mà công nhận Ezra với Keaton diễn xuất tốt thật. Giá mà cái nết ngoài đời khá hơn. Cái phần tình cảm với mẹ cuối phim đúng hay",neutral
2036,Phim thất vọng,negative
2037,"Lâu lắm rồi mới xem được bộ sah hay như này. Có mỗi điều cgi khúc đầu phim hơi dị, nhưng như đạo diễn nói là cố tình làm góc nhìn flash nên như vậy",neutral
2038,"Phim xem bình thường v l, mà ai cũng khen đủ điều nhỉ hay do t đã xem qua flashpoint bản hoạt hình nên k còn j bất ngờ vs phim flash này",neutral
2039,hay  hơn Transformers: Rise of the Beasts gấp nhiều lần. Coi phim kia coi người xem như thiểu năng.,positive
2040,Kể gần hết nội dung xong r nói đến đa vũ trụ thì bảo các bạn ra rạp tự tìm hiểu nhé tránh bị spoil :))))),neutral
2042,Mấy ông bà xài clone seeding ít nhất có thể đổi cái tên với cái avatar cho nó thật trân hơn được không :),neutral
2043,Flash thật sự là 1 bộ phim hay và ổn nhất của Dc sau The batman trở lại đây,positive
2044,Mấy ông đạo diễn quen làm phim kinh dị quay xang làm phim về siêu anh hùng chắc có vẻ sẽ hay 😄,positive
2045,"Cảm nhận của tui với bộ phim này là 7.5/10 mất hết điểm vì kỹ xảo rồi :))). Tui cũng fan DC nên thấy bộ này khá hay, có điều chưa thoả mãn lắm , thật sự là như vậy. Và cũng khá bất ngờ là lại có những cảnh được gọi là bạo lực ví dụ như  ; cảnh Flash rung tay đâm xuyên lính của Zod vv..vv ; và sau những cảnh đó thì mới biết tại sao họ lại cấm 16t rồi kkk. Và thật sự người làm mình ấn tượng nhấn phim ko phải bat cũng ko phải flash mà là supergirl, thật sự thì ko thể tin là Sasha vào vai này xinh thật sự, ko đẹp bằng melisa bên series nhưng đây mới đúng chất supergirl, mạnh mẽ, lực điền, quả mặt lúc nghiêm túc thì khỏi chê đúng kiểu  ; bố mày sẽ giết cả thể giới vậy ;. Vẫn mong bả có phim solo riêng và được chiêm ngưỡng nhiều hơn nữa kkk",neutral
2046,Chất lượng các phim sau nay của DC cứ thế mà lên là ổn luôn.,positive
2047,"con phim có nội dung hay nhưng CGI làm quá tệ, nó át luôn cả cái nội dung của phim lúc mình đang xem",negative
2048,"Flash rất hay đối với mình, cự thích Super girl- ngầu đét và đầy bạo lực. Mọi người nên xem",positive
2049,"nếu có thể bỏ BA làm The flash thì kết quả tốt hơn ấy, BA cuối cùng có đi về đâu đâu",negative
2050,Thực ra thì Barry 18t là deepfake chứ ko phải Ezra đóng đâu áy,neutral
2051,"Theo tôi phim là phim, đời là đời, đã đánh giá phim thì nên gói gọn trong mô phạm của bộ phim, còn về đời tư nếu đã không ủng hộ thì người reviewer có thể từ chối không xem và không review",neutral
2053,T biết mà. Nội dung ok. Khá phê. Cơ mà CGI có những thứ nhìn chán hơn cả Flash của Grant gustin.  Cơ mà ez đã có mặt trong Flash TV nhưng Flash TV lại đếch có trong Movie. Nghịch vcl. T hào hứng khi nhìn thấy đa vũ trụ sập vào nhau nhưng đếu có Flash của Grant gustin là hẫng đéo chịu được.,negative
